"","tip","species","Lineage_Name","Alt_Lineage_Name","parasiteGenus","mal_original","Jetz.species","match","Scientific","id"
"1814","Thraupis episcopus","Thraupis episcopus","TANICT01","STTA17H","Haemoproteus","Thraupis episcopus","Thraupis_episcopus","yes","Thraupis episcopus","TANICT01 Thraupis episcopus"
"1815","Thryomanes bewickii","Thryomanes bewickii","LAIRI01","","Plasmodium","Thryomanes bewickii","Thryomanes_bewickii","yes","Thryomanes bewickii","LAIRI01 Thryomanes bewickii"
"1816","Thryomanes bewickii","Thryomanes bewickii","TROAED24","","Plasmodium","Thryomanes bewickii","Thryomanes_bewickii","yes","Thryomanes bewickii","TROAED24 Thryomanes bewickii"
"1817","Thryothorus euophrys","Thryothorus euophrys","BAEBIC02","","Plasmodium","Thryothorus euophrys",NA,NA,"Thryothorus euophrys","BAEBIC02 Thryothorus euophrys"
"1818","Thryothorus leucotis","Thryothorus leucotis","CANLEU01","","Plasmodium","Thryothorus leucotis","Thryothorus_leucotis","yes","Thryothorus leucotis","CANLEU01 Thryothorus leucotis"
"1819","Tityra semifasciata","Tityra semifasciata","PACPOL02","","Plasmodium","Tityra semifasciata",NA,NA,"Tityra semifasciata","PACPOL02 Tityra semifasciata"
"1820","Tolmomyias flaviventris","Tolmomyias flaviventris","TOFLA01","TOFLA01","Plasmodium","Tolmomyias flaviventris","Tolmomyias_flaviventris","yes","Tolmomyias flaviventris","TOFLA01 Tolmomyias flaviventris"
"1821","Tolmomyias sulphurescens","Tolmomyias sulphurescens","EUMIN01","TOSUL01","Haemoproteus","Tolmomyias sulphurescens","Tolmomyias_sulphurescens","yes","Tolmomyias sulphurescens","EUMIN01 Tolmomyias sulphurescens"
"1822","Toxorhamphus iliolophus","Oedistoma iliolophus","OEDILI01","","Haemoproteus","Oedistoma iliolophus",NA,NA,"Toxorhamphus iliolophus","OEDILI01 Toxorhamphus iliolophus"
"1823","Toxorhamphus poliopterus","Toxorhamphus poliopterus","MELMON01","","Haemoproteus","Toxorhamphus poliopterus",NA,NA,"Toxorhamphus poliopterus","MELMON01 Toxorhamphus poliopterus"
"1824","Toxostoma rufum","Toxostoma rufum","TOXRUF01","3","Haemoproteus","Toxostoma rufum","Toxostoma_rufum","yes","Toxostoma rufum","TOXRUF01 Toxostoma rufum"
"1825","Tregellasia capito","Tregellasia capito","TRECAP06","AP40","Haemoproteus","Tregellasia capito","Tregellasia_capito","yes","Tregellasia capito","TRECAP06 Tregellasia capito"
"1826","Tregellasia capito","Tregellasia capito","TRECAP01","AP13","Haemoproteus","Tregellasia capito","Tregellasia_capito","yes","Tregellasia capito","TRECAP01 Tregellasia capito"
"1827","Tregellasia capito","Tregellasia capito","TRECAP03","AP35","Haemoproteus","Tregellasia capito","Tregellasia_capito","yes","Tregellasia capito","TRECAP03 Tregellasia capito"
"1828","Tregellasia capito","Tregellasia capito","TRECAP04","AP36","Haemoproteus","Tregellasia capito","Tregellasia_capito","yes","Tregellasia capito","TRECAP04 Tregellasia capito"
"1829","Trichothraupis melanops","Trichothraupis melanops","PADOM09","PADOM09","Plasmodium","Trichothraupis melanops","Trichothraupis_melanops","yes","Trichothraupis melanops","PADOM09 Trichothraupis melanops"
"1830","Troglodytes aedon","Troglodytes aedon","TROAED02","L1","Leucocytozoon","Troglodytes aedon","Troglodytes_aedon","yes","Troglodytes aedon","TROAED02 Troglodytes aedon"
"1831","Troglodytes aedon","Troglodytes aedon","TROAED01","L1","Leucocytozoon","Troglodytes aedon","Troglodytes_aedon","yes","Troglodytes aedon","TROAED01 Troglodytes aedon"
"1832","Troglodytes aedon","Troglodytes aedon","TROAED03","L2","Leucocytozoon","Troglodytes aedon","Troglodytes_aedon","yes","Troglodytes aedon","TROAED03 Troglodytes aedon"
"1833","Troglodytes aedon","Troglodytes aedon","TROAED19","H8","Haemoproteus","Troglodytes aedon","Troglodytes_aedon","yes","Troglodytes aedon","TROAED19 Troglodytes aedon"
"1834","Troglodytes aedon","Troglodytes aedon","TROAED22","P1","Plasmodium","Troglodytes aedon","Troglodytes_aedon","yes","Troglodytes aedon","TROAED22 Troglodytes aedon"
"1835","Troglodytes aedon","Troglodytes aedon","TROAED13","H2","Haemoproteus","Troglodytes aedon","Troglodytes_aedon","yes","Troglodytes aedon","TROAED13 Troglodytes aedon"
"1836","Troglodytes aedon","Troglodytes aedon","TROAED18","H7","Haemoproteus","Troglodytes aedon","Troglodytes_aedon","yes","Troglodytes aedon","TROAED18 Troglodytes aedon"
"1837","Troglodytes aedon","Troglodytes aedon","BAEBIC02","P1,P2","Plasmodium","Troglodytes aedon","Troglodytes_aedon","yes","Troglodytes aedon","BAEBIC02 Troglodytes aedon"
"1838","Troglodytes aedon","Troglodytes aedon","CATUST05","P5","Plasmodium","Troglodytes aedon","Troglodytes_aedon","yes","Troglodytes aedon","CATUST05 Troglodytes aedon"
"1840","Troglodytes aedon","Troglodytes aedon","TROAED06","L5","Leucocytozoon","Troglodytes aedon","Troglodytes_aedon","yes","Troglodytes aedon","TROAED06 Troglodytes aedon"
"1841","Troglodytes aedon","Troglodytes aedon","TROAED14","H3","Haemoproteus","Troglodytes aedon","Troglodytes_aedon","yes","Troglodytes aedon","TROAED14 Troglodytes aedon"
"1842","Troglodytes aedon","Troglodytes aedon","TROAED16","H5","Haemoproteus","Troglodytes aedon","Troglodytes_aedon","yes","Troglodytes aedon","TROAED16 Troglodytes aedon"
"1843","Troglodytes aedon","Troglodytes aedon","TROAED09","L7","Leucocytozoon","Troglodytes aedon","Troglodytes_aedon","yes","Troglodytes aedon","TROAED09 Troglodytes aedon"
"1844","Troglodytes aedon","Troglodytes aedon","TROAED20","H9","Haemoproteus","Troglodytes aedon","Troglodytes_aedon","yes","Troglodytes aedon","TROAED20 Troglodytes aedon"
"1845","Troglodytes aedon","Troglodytes aedon","TROAED11","L9","Leucocytozoon","Troglodytes aedon","Troglodytes_aedon","yes","Troglodytes aedon","TROAED11 Troglodytes aedon"
"1846","Troglodytes aedon","Troglodytes aedon","TUMIG03","P2,P3","Plasmodium","Troglodytes aedon","Troglodytes_aedon","yes","Troglodytes aedon","TUMIG03 Troglodytes aedon"
"1847","Troglodytes aedon","Troglodytes aedon","TROAED12","H1","Haemoproteus","Troglodytes aedon","Troglodytes_aedon","yes","Troglodytes aedon","TROAED12 Troglodytes aedon"
"1848","Troglodytes aedon","Troglodytes aedon","TROAED04","L3","Leucocytozoon","Troglodytes aedon","Troglodytes_aedon","yes","Troglodytes aedon","TROAED04 Troglodytes aedon"
"1850","Troglodytes troglodytes","Troglodytes troglodytes","TURDUS1","","Plasmodium","Troglodytes troglodytes","Troglodytes_troglodytes","yes","Troglodytes troglodytes","TURDUS1 Troglodytes troglodytes"
"1851","Troglodytes troglodytes","Troglodytes troglodytes","BT7","","Plasmodium","Troglodytes troglodytes","Troglodytes_troglodytes","yes","Troglodytes troglodytes","BT7 Troglodytes troglodytes"
"1852","Troglodytes troglodytes","Troglodytes troglodytes","SGS1","H011","Plasmodium","Troglodytes troglodytes","Troglodytes_troglodytes","yes","Troglodytes troglodytes","SGS1 Troglodytes troglodytes"
"1853","Troglodytes troglodytes","Troglodytes troglodytes","GRW11","H010","Plasmodium","Troglodytes troglodytes","Troglodytes_troglodytes","yes","Troglodytes troglodytes","GRW11 Troglodytes troglodytes"
"1854","Troglodytes troglodytes","Troglodytes troglodytes","SFC8","H027","Leucocytozoon","Troglodytes troglodytes","Troglodytes_troglodytes","yes","Troglodytes troglodytes","SFC8 Troglodytes troglodytes"
"1855","Troglodytes troglodytes","Troglodytes troglodytes","PARUS21","H201","Leucocytozoon","Troglodytes troglodytes","Troglodytes_troglodytes","yes","Troglodytes troglodytes","PARUS21 Troglodytes troglodytes"
"1856","Trogon personatus","Trogon personatus","THACAE01","","Plasmodium","Trogon personatus","Trogon_personatus","yes","Trogon personatus","THACAE01 Trogon personatus"
"1857","Turdus albicollis","Turdus albicollis","TUMIG03","","Plasmodium","Turdus albicollis","Turdus_albicollis","yes","Turdus albicollis","TUMIG03 Turdus albicollis"
"1858","Turdus albicollis","Turdus albicollis","TURALB03","","Plasmodium","Turdus albicollis","Turdus_albicollis","yes","Turdus albicollis","TURALB03 Turdus albicollis"
"1859","Turdus albicollis","Turdus albicollis","TURALB05","","Plasmodium","Turdus albicollis","Turdus_albicollis","yes","Turdus albicollis","TURALB05 Turdus albicollis"
"1860","Turdus albicollis","Turdus albicollis","TURALB01","","Plasmodium","Turdus albicollis","Turdus_albicollis","yes","Turdus albicollis","TURALB01 Turdus albicollis"
"1861","Turdus amaurochalinus","Turdus amaurochalinus","GLYSPI06","","Plasmodium","Turdus amaurochalinus","Turdus_amaurochalinus","yes","Turdus amaurochalinus","GLYSPI06 Turdus amaurochalinus"
"1862","Turdus amaurochalinus","Turdus amaurochalinus","TUAMA01","TUAMA01","Plasmodium","Turdus amaurochalinus","Turdus_amaurochalinus","yes","Turdus amaurochalinus","TUAMA01 Turdus amaurochalinus"
"1863","Turdus amaurochalinus","Turdus amaurochalinus","TUMIG03","TUMIG03","Plasmodium","Turdus amaurochalinus","Turdus_amaurochalinus","yes","Turdus amaurochalinus","TUMIG03 Turdus amaurochalinus"
"1864","Turdus chiguanco","Turdus chiguanco","TUMIG03","","Plasmodium","Turdus chiguanco",NA,NA,"Turdus chiguanco","TUMIG03 Turdus chiguanco"
"1865","Turdus chiguanco","Turdus chiguanco","TURSER01","","Leucocytozoon","Turdus chiguanco",NA,NA,"Turdus chiguanco","TURSER01 Turdus chiguanco"
"1866","Turdus falcklandii","Turdus falcklandii","TUMIG03","ChP2","Plasmodium","Turdus falcklandii","Turdus_falcklandii","yes","Turdus falcklandii","TUMIG03 Turdus falcklandii"
"1867","Turdus falcklandii","Turdus falcklandii","CATUST05","","Plasmodium","Turdus falcklandii","Turdus_falcklandii","yes","Turdus falcklandii","CATUST05 Turdus falcklandii"
"1868","Turdus falcklandii","Turdus falcklandii","CURCUR01","","Plasmodium","Turdus falcklandii","Turdus_falcklandii","yes","Turdus falcklandii","CURCUR01 Turdus falcklandii"
"1869","Turdus falcklandii","Turdus falcklandii","TURFAL07","","Leucocytozoon","Turdus falcklandii","Turdus_falcklandii","yes","Turdus falcklandii","TURFAL07 Turdus falcklandii"
"1870","Turdus falcklandii","Turdus falcklandii","TURFAL05","","Leucocytozoon","Turdus falcklandii","Turdus_falcklandii","yes","Turdus falcklandii","TURFAL05 Turdus falcklandii"
"1871","Turdus falcklandii","Turdus falcklandii","TUFAL01","ChL9","Leucocytozoon","Turdus falcklandii","Turdus_falcklandii","yes","Turdus falcklandii","TUFAL01 Turdus falcklandii"
"1872","Turdus flavipes","Turdus flavipes","TURFLA01","","Plasmodium","Turdus flavipes","Turdus_flavipes","yes","Turdus flavipes","TURFLA01 Turdus flavipes"
"1873","Turdus flavipes","Turdus flavipes","TURALB01","","Plasmodium","Turdus flavipes","Turdus_flavipes","yes","Turdus flavipes","TURALB01 Turdus flavipes"
"1874","Turdus flavipes","Turdus flavipes","TUMIG03","","Plasmodium","Turdus flavipes","Turdus_flavipes","yes","Turdus flavipes","TUMIG03 Turdus flavipes"
"1875","Turdus flavipes","Turdus flavipes","DENPET03","","Plasmodium","Turdus flavipes","Turdus_flavipes","yes","Turdus flavipes","DENPET03 Turdus flavipes"
"1876","Turdus fulviventris","Turdus fulviventris","TURDUS2","","Haemoproteus","Turdus fulviventris",NA,NA,"Turdus fulviventris","TURDUS2 Turdus fulviventris"
"1877","Turdus fumigatus","Turdus fumigatus","THASAT06","","Plasmodium","Turdus fumigatus","Turdus_fumigatus","yes","Turdus fumigatus","THASAT06 Turdus fumigatus"
"1878","Turdus fuscater","Turdus fuscater","TFUS06","ADG-2013","Plasmodium","Turdus fuscater","Turdus_fuscater","yes","Turdus fuscater","TFUS06 Turdus fuscater"
"1879","Turdus hauxwelli","Turdus hauxwelli","DENPET03","","Plasmodium","Turdus hauxwelli","Turdus_hauxwelli","yes","Turdus hauxwelli","DENPET03 Turdus hauxwelli"
"1880","Turdus iliacus","Turdus iliacus","TUCHR01","","Haemoproteus","Turdus iliacus","Turdus_iliacus","yes","Turdus iliacus","TUCHR01 Turdus iliacus"
"1881","Turdus leucomelas","Turdus leucomelas","SPMAG06","","Plasmodium","Turdus leucomelas","Turdus_leucomelas","yes","Turdus leucomelas","SPMAG06 Turdus leucomelas"
"1882","Turdus leucomelas","Turdus leucomelas","TULEU01","TULEU01","Plasmodium","Turdus leucomelas","Turdus_leucomelas","yes","Turdus leucomelas","TULEU01 Turdus leucomelas"
"1883","Turdus leucomelas","Turdus leucomelas","TULEU06","TULEU06","Plasmodium","Turdus leucomelas","Turdus_leucomelas","yes","Turdus leucomelas","TULEU06 Turdus leucomelas"
"1884","Turdus leucomelas","Turdus leucomelas","TULEU02","TULEU02","Plasmodium","Turdus leucomelas","Turdus_leucomelas","yes","Turdus leucomelas","TULEU02 Turdus leucomelas"
"1885","Turdus leucomelas","Turdus leucomelas","GRW06","GRW06","Plasmodium","Turdus leucomelas","Turdus_leucomelas","yes","Turdus leucomelas","GRW06 Turdus leucomelas"
"1886","Turdus leucomelas","Turdus leucomelas","TULEU03","TULEU03","Plasmodium","Turdus leucomelas","Turdus_leucomelas","yes","Turdus leucomelas","TULEU03 Turdus leucomelas"
"1887","Turdus leucomelas","Turdus leucomelas","DENPET03","DENPET03","Plasmodium","Turdus leucomelas","Turdus_leucomelas","yes","Turdus leucomelas","DENPET03 Turdus leucomelas"
"1888","Turdus leucops","Turdus leucops","TUAMA01","","Plasmodium","Turdus leucops",NA,NA,"Turdus leucops","TUAMA01 Turdus leucops"
"1889","Turdus leucops","Turdus leucops","BAEBIC02","","Plasmodium","Turdus leucops",NA,NA,"Turdus leucops","BAEBIC02 Turdus leucops"
"1890","Turdus leucops","Turdus leucops","CATUST06","","Plasmodium","Turdus leucops",NA,NA,"Turdus leucops","CATUST06 Turdus leucops"
"1891","Turdus lherminieri","Cichlherminia lherminieri","TUMIG22","","Plasmodium","Cichlherminia lherminieri",NA,NA,"Turdus lherminieri","TUMIG22 Turdus lherminieri"
"1892","Turdus lherminieri","Cichlherminia lherminieri","DONANA05","","Plasmodium","Cichlherminia lherminieri",NA,NA,"Turdus lherminieri","DONANA05 Turdus lherminieri"
"1893","Turdus lherminieri","Cichlherminia lherminieri","PADOM11","","Plasmodium","Cichlherminia lherminieri",NA,NA,"Turdus lherminieri","PADOM11 Turdus lherminieri"
"1894","Turdus lherminieri","Cichlherminia lherminieri","CATUST05","","Plasmodium","Cichlherminia lherminieri",NA,NA,"Turdus lherminieri","CATUST05 Turdus lherminieri"
"1895","Turdus lherminieri","Cichlherminia lherminieri","FRAG07","","Plasmodium","Cichlherminia lherminieri",NA,NA,"Turdus lherminieri","FRAG07 Turdus lherminieri"
"1896","Turdus lherminieri","Cichlherminia lherminieri","TUMIG03","","Plasmodium","Cichlherminia lherminieri",NA,NA,"Turdus lherminieri","TUMIG03 Turdus lherminieri"
"1897","Turdus lherminieri","Cichlherminia lherminieri","SPMAG06","","Plasmodium","Cichlherminia lherminieri",NA,NA,"Turdus lherminieri","SPMAG06 Turdus lherminieri"
"1898","Turdus lherminieri","Cichlherminia lherminieri","GRW06","","Plasmodium","Cichlherminia lherminieri",NA,NA,"Turdus lherminieri","GRW06 Turdus lherminieri"
"1899","Turdus lherminieri","Cichlherminia lherminieri","TURMER01","","Haemoproteus","Cichlherminia lherminieri",NA,NA,"Turdus lherminieri","TURMER01 Turdus lherminieri"
"1900","Turdus lherminieri","Cichlherminia lherminieri","TUAMA01","","Plasmodium","Cichlherminia lherminieri",NA,NA,"Turdus lherminieri","TUAMA01 Turdus lherminieri"
"1901","Turdus libonyanus","Turdus libonyana","AFTRU4","","Plasmodium","Turdus libonyana","Turdus_libonyanus","no","Turdus libonyanus","AFTRU4 Turdus libonyanus"
"1902","Turdus merula","Turdus merula","TUMER03","H140","Leucocytozoon","Turdus merula","Turdus_merula","yes","Turdus merula","TUMER03 Turdus merula"
"1903","Turdus merula","Turdus merula","TURMER06","","Plasmodium","Turdus merula","Turdus_merula","yes","Turdus merula","TURMER06 Turdus merula"
"1904","Turdus merula","Turdus merula","TURDUS1","","Plasmodium","Turdus merula","Turdus_merula","yes","Turdus merula","TURDUS1 Turdus merula"
"1905","Turdus merula","Turdus merula","TUMER10","","Leucocytozoon","Turdus merula","Turdus_merula","yes","Turdus merula","TUMER10 Turdus merula"
"1906","Turdus merula","Turdus merula","TUMER02","","Leucocytozoon","Turdus merula","Turdus_merula","yes","Turdus merula","TUMER02 Turdus merula"
"1907","Turdus merula","Turdus merula","TUMER01","","Leucocytozoon","Turdus merula","Turdus_merula","yes","Turdus merula","TUMER01 Turdus merula"
"1908","Turdus merula","Turdus merula","SYAT05","","Plasmodium","Turdus merula","Turdus_merula","yes","Turdus merula","SYAT05 Turdus merula"
"1909","Turdus merula","Turdus merula","TURMER07","","Plasmodium","Turdus merula","Turdus_merula","yes","Turdus merula","TURMER07 Turdus merula"
"1910","Turdus merula","Turdus merula","GRW06","","Plasmodium","Turdus merula","Turdus_merula","yes","Turdus merula","GRW06 Turdus merula"
"1911","Turdus merula","Turdus merula","TURMER04","","Plasmodium","Turdus merula","Turdus_merula","yes","Turdus merula","TURMER04 Turdus merula"
"1912","Turdus merula","Turdus merula","NILSUN01","","Plasmodium","Turdus merula","Turdus_merula","yes","Turdus merula","NILSUN01 Turdus merula"
"1913","Turdus merula","Turdus merula","AFTRU5","","Plasmodium","Turdus merula","Turdus_merula","yes","Turdus merula","AFTRU5 Turdus merula"
"1914","Turdus merula","Turdus merula","NEVE01","","Leucocytozoon","Turdus merula","Turdus_merula","yes","Turdus merula","NEVE01 Turdus merula"
"1915","Turdus merula","Turdus merula","TURDUS2","","Haemoproteus","Turdus merula","Turdus_merula","yes","Turdus merula","TURDUS2 Turdus merula"
"1916","Turdus merula","Turdus merula","LINN1","","Plasmodium","Turdus merula","Turdus_merula","yes","Turdus merula","LINN1 Turdus merula"
"1917","Turdus merula","Turdus merula","TURMER02","","Haemoproteus","Turdus merula","Turdus_merula","yes","Turdus merula","TURMER02 Turdus merula"
"1918","Turdus merula","Turdus merula","TURMER01","","Haemoproteus","Turdus merula","Turdus_merula","yes","Turdus merula","TURMER01 Turdus merula"
"1919","Turdus merula","Turdus merula","LK06","","Plasmodium","Turdus merula","Turdus_merula","yes","Turdus merula","LK06 Turdus merula"
"1920","Turdus merula","Turdus merula","TUCHR01","","Haemoproteus","Turdus merula","Turdus_merula","yes","Turdus merula","TUCHR01 Turdus merula"
"1921","Turdus migratorius","Turdus migratorius","CATUST05","","Plasmodium","Turdus migratorius","Turdus_migratorius","yes","Turdus migratorius","CATUST05 Turdus migratorius"
"1922","Turdus migratorius","Turdus migratorius","TUMIG11","","Leucocytozoon","Turdus migratorius","Turdus_migratorius","yes","Turdus migratorius","TUMIG11 Turdus migratorius"
"1923","Turdus migratorius","Turdus migratorius","TURDUS2","turdus 2,HMA-2012 STTA10H","Haemoproteus","Turdus migratorius","Turdus_migratorius","yes","Turdus migratorius","TURDUS2 Turdus migratorius"
"1924","Turdus migratorius","Turdus migratorius","TUMIG08","H.AK02","Haemoproteus","Turdus migratorius","Turdus_migratorius","yes","Turdus migratorius","TUMIG08 Turdus migratorius"
"1925","Turdus migratorius","Turdus migratorius","TUMIG03","","Plasmodium","Turdus migratorius","Turdus_migratorius","yes","Turdus migratorius","TUMIG03 Turdus migratorius"
"1926","Turdus migratorius","Turdus migratorius","TUMIG06","Par_bird_sp_2","Haemoproteus","Turdus migratorius","Turdus_migratorius","yes","Turdus migratorius","TUMIG06 Turdus migratorius"
"1927","Turdus migratorius","Turdus migratorius","COLBF28","","Leucocytozoon","Turdus migratorius","Turdus_migratorius","yes","Turdus migratorius","COLBF28 Turdus migratorius"
"1928","Turdus migratorius","Turdus migratorius","SYAT05","","Plasmodium","Turdus migratorius","Turdus_migratorius","yes","Turdus migratorius","SYAT05 Turdus migratorius"
"1929","Turdus migratorius","Turdus migratorius","LAIRI01","","Plasmodium","Turdus migratorius","Turdus_migratorius","yes","Turdus migratorius","LAIRI01 Turdus migratorius"
"1930","Turdus migratorius","Turdus migratorius","COLBF32","","Leucocytozoon","Turdus migratorius","Turdus_migratorius","yes","Turdus migratorius","COLBF32 Turdus migratorius"
"1931","Turdus migratorius","Turdus migratorius","TUMIG09","L.AK14","Leucocytozoon","Turdus migratorius","Turdus_migratorius","yes","Turdus migratorius","TUMIG09 Turdus migratorius"
"1932","Turdus migratorius","Turdus migratorius","BT7","P43","Plasmodium","Turdus migratorius","Turdus_migratorius","yes","Turdus migratorius","BT7 Turdus migratorius"
