"","tip","X","species","Lineage_Name","Alt_Lineage_Name","parasiteGenus","mal_original","Jetz.species","match","Scientific","id","Species3","Order3"
"995","Parus caeruleus",1210,"Cyanistes caeruleus","CCF6","H030","Haemoproteus","Cyanistes caeruleus","Parus_caeruleus","no","Parus caeruleus","CCF6 Parus caeruleus","Parus caeruleus","Passeriformes"
"996","Parus caeruleus",1211,"Cyanistes caeruleus","PARUS19","C105","Leucocytozoon","Cyanistes caeruleus","Parus_caeruleus","no","Parus caeruleus","PARUS19 Parus caeruleus","Parus caeruleus","Passeriformes"
"997","Parus caeruleus",1212,"Cyanistes caeruleus","PHSIB1","","Haemoproteus","Cyanistes caeruleus","Parus_caeruleus","no","Parus caeruleus","PHSIB1 Parus caeruleus","Parus caeruleus","Passeriformes"
"998","Parus caeruleus",1213,"Cyanistes caeruleus","PARUS1","","Haemoproteus","Cyanistes caeruleus","Parus_caeruleus","no","Parus caeruleus","PARUS1 Parus caeruleus","Parus caeruleus","Passeriformes"
"999","Parus caeruleus",1214,"Cyanistes caeruleus","GRW11","","Plasmodium","Cyanistes caeruleus","Parus_caeruleus","no","Parus caeruleus","GRW11 Parus caeruleus","Parus caeruleus","Passeriformes"
"1000","Parus caeruleus",1215,"Cyanistes caeruleus","PARUS18","H060","Leucocytozoon","Cyanistes caeruleus","Parus_caeruleus","no","Parus caeruleus","PARUS18 Parus caeruleus","Parus caeruleus","Passeriformes"
"1001","Parus caeruleus",1216,"Cyanistes caeruleus","TURDUS1","","Plasmodium","Cyanistes caeruleus","Parus_caeruleus","no","Parus caeruleus","TURDUS1 Parus caeruleus","Parus caeruleus","Passeriformes"
"1002","Parus caeruleus",1217,"Cyanistes caeruleus","PARUS84","H366","Leucocytozoon","Cyanistes caeruleus","Parus_caeruleus","no","Parus caeruleus","PARUS84 Parus caeruleus","Parus caeruleus","Passeriformes"
"1003","Parus caeruleus",1218,"Cyanistes caeruleus","TURDUS2","","Haemoproteus","Cyanistes caeruleus","Parus_caeruleus","no","Parus caeruleus","TURDUS2 Parus caeruleus","Parus caeruleus","Passeriformes"
"1004","Parus caeruleus",1219,"Cyanistes caeruleus","PARUS4","","Leucocytozoon","Cyanistes caeruleus","Parus_caeruleus","no","Parus caeruleus","PARUS4 Parus caeruleus","Parus caeruleus","Passeriformes"
"1005","Parus caeruleus",1203,"Cyanistes caeruleus","SGS1","","Plasmodium","Cyanistes caeruleus","Parus_caeruleus","no","Parus caeruleus","SGS1 Parus caeruleus","Parus caeruleus","Passeriformes"
"1006","Parus caeruleus",1204,"Cyanistes caeruleus","BLUTI04","","Plasmodium","Cyanistes caeruleus","Parus_caeruleus","no","Parus caeruleus","BLUTI04 Parus caeruleus","Parus caeruleus","Passeriformes"
"1007","Parus carolinensis",1220,"Parus carolinensis","BAEBIC04","","Plasmodium","Parus carolinensis",NA,NA,"Parus carolinensis","BAEBIC04 Parus carolinensis","Parus carolinensis","Passeriformes"
"1008","Parus carolinensis",1221,"Parus carolinensis","COLBF21","","Leucocytozoon","Parus carolinensis",NA,NA,"Parus carolinensis","COLBF21 Parus carolinensis","Parus carolinensis","Passeriformes"
"1009","Parus carolinensis",1224,"Parus carolinensis","PADOM11","","Plasmodium","Parus carolinensis",NA,NA,"Parus carolinensis","PADOM11 Parus carolinensis","Parus carolinensis","Passeriformes"
"1010","Parus carolinensis",1225,"Parus carolinensis","DUMCAR02","","Leucocytozoon","Parus carolinensis",NA,NA,"Parus carolinensis","DUMCAR02 Parus carolinensis","Parus carolinensis","Passeriformes"
"1011","Parus carolinensis",1222,"Parus carolinensis","CB1","","Leucocytozoon","Parus carolinensis",NA,NA,"Parus carolinensis","CB1 Parus carolinensis","Parus carolinensis","Passeriformes"
"1012","Parus carolinensis",1223,"Parus carolinensis","MAFUS02","","Haemoproteus","Parus carolinensis",NA,NA,"Parus carolinensis","MAFUS02 Parus carolinensis","Parus carolinensis","Passeriformes"
"1013","Parus cristatus",1226,"Lophophanes cristatus","PARUS22","H065","Leucocytozoon","Lophophanes cristatus","Parus_cristatus","no","Parus cristatus","PARUS22 Parus cristatus","Parus cristatus","Passeriformes"
"1014","Parus cristatus",1227,"Lophophanes cristatus","SGS1","H011","Plasmodium","Lophophanes cristatus","Parus_cristatus","no","Parus cristatus","SGS1 Parus cristatus","Parus cristatus","Passeriformes"
"1015","Parus gambeli",1228,"Poecile gambeli","LAIRI01","","Plasmodium","Poecile gambeli","Parus_gambeli","no","Parus gambeli","LAIRI01 Parus gambeli","Parus gambeli","Passeriformes"
"1016","Parus gambeli",1229,"Poecile gambeli","TROAED24","","Plasmodium","Poecile gambeli","Parus_gambeli","no","Parus gambeli","TROAED24 Parus gambeli","Parus gambeli","Passeriformes"
"1017","Parus hudsonicus",1232,"Poecile hudsonica","POEATR01","H.AK03,H.AK10,H.AK16","Haemoproteus","Poecile hudsonica","Parus_hudsonicus","no","Parus hudsonicus","POEATR01 Parus hudsonicus","Parus hudsonicus","Passeriformes"
"1018","Parus hudsonicus",1230,"Poecile hudsonica","BT7","P43","Plasmodium","Poecile hudsonica","Parus_hudsonicus","no","Parus hudsonicus","BT7 Parus hudsonicus","Parus hudsonicus","Passeriformes"
"1019","Parus hudsonicus",1231,"Poecile hudsonica","CB1","ICBI,L fringillinarum,L.AK04","Leucocytozoon","Poecile hudsonica","Parus_hudsonicus","no","Parus hudsonicus","CB1 Parus hudsonicus","Parus hudsonicus","Passeriformes"
"1020","Parus major",1233,"Parus major","PARUS2","","Plasmodium","Parus major","Parus_major","yes","Parus major","PARUS2 Parus major","Parus major","Passeriformes"
"1021","Parus major",1234,"Parus major","PARUS20","Ge066","Leucocytozoon","Parus major","Parus_major","yes","Parus major","PARUS20 Parus major","Parus major","Passeriformes"
"1022","Parus major",1237,"Parus major","BT7","","Plasmodium","Parus major","Parus_major","yes","Parus major","BT7 Parus major","Parus major","Passeriformes"
"1023","Parus major",1238,"Parus major","PARUS6","","Haemoproteus","Parus major","Parus_major","yes","Parus major","PARUS6 Parus major","Parus major","Passeriformes"
"1024","Parus major",1235,"Parus major","PARUS25","","Leucocytozoon","Parus major","Parus_major","yes","Parus major","PARUS25 Parus major","Parus major","Passeriformes"
"1025","Parus major",1236,"Parus major","PARUS34","","Leucocytozoon","Parus major","Parus_major","yes","Parus major","PARUS34 Parus major","Parus major","Passeriformes"
"1026","Parus major",1241,"Parus major","PHSIB1","","Haemoproteus","Parus major","Parus_major","yes","Parus major","PHSIB1 Parus major","Parus major","Passeriformes"
"1027","Parus major",1242,"Parus major","GRW06","","Plasmodium","Parus major","Parus_major","yes","Parus major","GRW06 Parus major","Parus major","Passeriformes"
"1028","Parus major",1239,"Parus major","PARUS4","","Leucocytozoon","Parus major","Parus_major","yes","Parus major","PARUS4 Parus major","Parus major","Passeriformes"
"1029","Parus major",1240,"Parus major","GRW11","","Plasmodium","Parus major","Parus_major","yes","Parus major","GRW11 Parus major","Parus major","Passeriformes"
"1030","Parus major",1245,"Parus major","BT2","","Leucocytozoon","Parus major","Parus_major","yes","Parus major","BT2 Parus major","Parus major","Passeriformes"
"1031","Parus major",1246,"Parus major","PARUS33","","Leucocytozoon","Parus major","Parus_major","yes","Parus major","PARUS33 Parus major","Parus major","Passeriformes"
"1032","Parus major",1247,"Parus major","PARUS22","Ge003","Leucocytozoon","Parus major","Parus_major","yes","Parus major","PARUS22 Parus major","Parus major","Passeriformes"
"1033","Parus major",1248,"Parus major","PARUS21","H201","Leucocytozoon","Parus major","Parus_major","yes","Parus major","PARUS21 Parus major","Parus major","Passeriformes"
"1034","Parus major",1249,"Parus major","PARUS35","","Leucocytozoon","Parus major","Parus_major","yes","Parus major","PARUS35 Parus major","Parus major","Passeriformes"
"1035","Parus major",1250,"Parus major","PARUS18","Ge020","Leucocytozoon","Parus major","Parus_major","yes","Parus major","PARUS18 Parus major","Parus major","Passeriformes"
"1036","Parus major",1251,"Parus major","PARUS81","H264","Leucocytozoon","Parus major","Parus_major","yes","Parus major","PARUS81 Parus major","Parus major","Passeriformes"
"1037","Parus major",1252,"Parus major","TURDUS1","TURDUS1","Plasmodium","Parus major","Parus_major","yes","Parus major","TURDUS1 Parus major","Parus major","Passeriformes"
"1038","Parus major",1253,"Parus major","PARUS66","","Plasmodium","Parus major","Parus_major","yes","Parus major","PARUS66 Parus major","Parus major","Passeriformes"
"1039","Parus major",1254,"Parus major","WW2","","Haemoproteus","Parus major","Parus_major","yes","Parus major","WW2 Parus major","Parus major","Passeriformes"
"1040","Parus major",1255,"Parus major","PARUS7","","Leucocytozoon","Parus major","Parus_major","yes","Parus major","PARUS7 Parus major","Parus major","Passeriformes"
"1041","Parus major",1256,"Parus major","PARUS16","H007","Leucocytozoon","Parus major","Parus_major","yes","Parus major","PARUS16 Parus major","Parus major","Passeriformes"
"1042","Parus major",1257,"Parus major","PARUS11","H200,H202","Leucocytozoon","Parus major","Parus_major","yes","Parus major","PARUS11 Parus major","Parus major","Passeriformes"
"1043","Parus major",1258,"Parus major","PARUS36","","Leucocytozoon","Parus major","Parus_major","yes","Parus major","PARUS36 Parus major","Parus major","Passeriformes"
"1044","Parus major",1259,"Parus major","PARUS26","","Leucocytozoon","Parus major","Parus_major","yes","Parus major","PARUS26 Parus major","Parus major","Passeriformes"
"1045","Parus major",1260,"Parus major","PARUS28","","Leucocytozoon","Parus major","Parus_major","yes","Parus major","PARUS28 Parus major","Parus major","Passeriformes"
"1046","Parus major",1261,"Parus major","PARUS17","Ge35","Leucocytozoon","Parus major","Parus_major","yes","Parus major","PARUS17 Parus major","Parus major","Passeriformes"
"1047","Parus major",1262,"Parus major","SW2","P54","Plasmodium","Parus major","Parus_major","yes","Parus major","SW2 Parus major","Parus major","Passeriformes"
"1048","Parus major",1263,"Parus major","PARUS19","C105","Leucocytozoon","Parus major","Parus_major","yes","Parus major","PARUS19 Parus major","Parus major","Passeriformes"
"1049","Parus major",1264,"Parus minor","HYBOR02","","Leucocytozoon","Parus minor",NA,NA,"Parus major","HYBOR02 Parus major","Parus major","Passeriformes"
"1050","Parus major",1265,"Parus major","PARUS37","","Leucocytozoon","Parus major","Parus_major","yes","Parus major","PARUS37 Parus major","Parus major","Passeriformes"
"1051","Parus major",1266,"Parus major","PARUS1","","Haemoproteus","Parus major","Parus_major","yes","Parus major","PARUS1 Parus major","Parus major","Passeriformes"
"1052","Parus major",1243,"Parus major","SGS1","P22","Plasmodium","Parus major","Parus_major","yes","Parus major","SGS1 Parus major","Parus major","Passeriformes"
"1053","Parus major",1244,"Parus major","PARUS74","H212","Leucocytozoon","Parus major","Parus_major","yes","Parus major","PARUS74 Parus major","Parus major","Passeriformes"
"1054","Parus montanus",1267,"Poecile montanus","PARUS8","","Leucocytozoon","Poecile montanus","Parus_montanus","no","Parus montanus","PARUS8 Parus montanus","Parus montanus","Passeriformes"
"1055","Parus palustris",1269,"Parus palustris","SGS1","EMEL01","Plasmodium","Parus palustris","Parus_palustris","yes","Parus palustris","SGS1 Parus palustris","Parus palustris","Passeriformes"
"1056","Parus palustris",1270,"Parus palustris","TURDUS1","","Plasmodium","Parus palustris","Parus_palustris","yes","Parus palustris","TURDUS1 Parus palustris","Parus palustris","Passeriformes"
"1057","Parus palustris",1268,"Parus palustris","WW2","","Haemoproteus","Parus palustris","Parus_palustris","yes","Parus palustris","WW2 Parus palustris","Parus palustris","Passeriformes"
"1058","Parus palustris",1273,"Parus palustris","PARUS1","","Haemoproteus","Parus palustris","Parus_palustris","yes","Parus palustris","PARUS1 Parus palustris","Parus palustris","Passeriformes"
"1059","Parus palustris",1271,"Parus palustris","PARUS4","","Leucocytozoon","Parus palustris","Parus_palustris","yes","Parus palustris","PARUS4 Parus palustris","Parus palustris","Passeriformes"
"1060","Parus palustris",1272,"Parus palustris","BT7","","Plasmodium","Parus palustris","Parus_palustris","yes","Parus palustris","BT7 Parus palustris","Parus palustris","Passeriformes"
"1061","Parus teneriffae",1274,"Cyanistes teneriffae","PARUS22","H065","Leucocytozoon","Cyanistes teneriffae","Parus_teneriffae","no","Parus teneriffae","PARUS22 Parus teneriffae","Parus teneriffae","Passeriformes"
"1062","Parus teneriffae",1275,"Cyanistes teneriffae","PARUS19","H077","Leucocytozoon","Cyanistes teneriffae","Parus_teneriffae","no","Parus teneriffae","PARUS19 Parus teneriffae","Parus teneriffae","Passeriformes"
"1063","Parus teneriffae",1278,"Cyanistes teneriffae","PARUS1","H022","Haemoproteus","Cyanistes teneriffae","Parus_teneriffae","no","Parus teneriffae","PARUS1 Parus teneriffae","Parus teneriffae","Passeriformes"
"1064","Parus teneriffae",1279,"Cyanistes teneriffae","PARUS11","H200,H202","Leucocytozoon","Cyanistes teneriffae","Parus_teneriffae","no","Parus teneriffae","PARUS11 Parus teneriffae","Parus teneriffae","Passeriformes"
"1065","Parus teneriffae",1276,"Cyanistes teneriffae","EMCIR02","","Leucocytozoon","Cyanistes teneriffae","Parus_teneriffae","no","Parus teneriffae","EMCIR02 Parus teneriffae","Parus teneriffae","Passeriformes"
"1066","Parus teneriffae",1277,"Cyanistes teneriffae","REB11","","Leucocytozoon","Cyanistes teneriffae","Parus_teneriffae","no","Parus teneriffae","REB11 Parus teneriffae","Parus teneriffae","Passeriformes"
"1067","Parus teneriffae",1282,"Cyanistes teneriffae","GRW11","H010","Plasmodium","Cyanistes teneriffae","Parus_teneriffae","no","Parus teneriffae","GRW11 Parus teneriffae","Parus teneriffae","Passeriformes"
"1068","Parus teneriffae",1283,"Cyanistes teneriffae","PARUS69","H173","Leucocytozoon","Cyanistes teneriffae","Parus_teneriffae","no","Parus teneriffae","PARUS69 Parus teneriffae","Parus teneriffae","Passeriformes"
"1069","Parus teneriffae",1280,"Cyanistes teneriffae","LK06","H158","Plasmodium","Cyanistes teneriffae","Parus_teneriffae","no","Parus teneriffae","LK06 Parus teneriffae","Parus teneriffae","Passeriformes"
"1070","Parus teneriffae",1281,"Cyanistes teneriffae","SGS1","H011","Plasmodium","Cyanistes teneriffae","Parus_teneriffae","no","Parus teneriffae","SGS1 Parus teneriffae","Parus teneriffae","Passeriformes"
"1071","Parus teneriffae",1284,"Cyanistes teneriffae","PARUS21","H201","Leucocytozoon","Cyanistes teneriffae","Parus_teneriffae","no","Parus teneriffae","PARUS21 Parus teneriffae","Parus teneriffae","Passeriformes"
"1072","Passer diffusus",1285,"Passer diffusus","PAMEL01","H_4A,H_4B,H_4C,H_4D,H_4E,H_4F,H_4G,H_4H","Haemoproteus","Passer diffusus","Passer_diffusus","yes","Passer diffusus","PAMEL01 Passer diffusus","Passer diffusus","Passeriformes"
"1073","Passer domesticus",1287,"Passer domesticus","HIRUS07","H159","Leucocytozoon","Passer domesticus","Passer_domesticus","yes","Passer domesticus","HIRUS07 Passer domesticus","Passer domesticus","Passeriformes"
"1074","Passer domesticus",1288,"Passer domesticus","ALBRE01","H-LIN1","Haemoproteus","Passer domesticus","Passer_domesticus","yes","Passer domesticus","ALBRE01 Passer domesticus","Passer domesticus","Passeriformes"
"1075","Passer domesticus",1289,"Passer domesticus","RS4","","Leucocytozoon","Passer domesticus","Passer_domesticus","yes","Passer domesticus","RS4 Passer domesticus","Passer domesticus","Passeriformes"
"1076","Passer domesticus",1291,"Passer domesticus","PADOM01","","Plasmodium","Passer domesticus","Passer_domesticus","yes","Passer domesticus","PADOM01 Passer domesticus","Passer domesticus","Passeriformes"
"1077","Passer domesticus",1292,"Passer domesticus","PADOM02","","Plasmodium","Passer domesticus","Passer_domesticus","yes","Passer domesticus","PADOM02 Passer domesticus","Passer domesticus","Passeriformes"
"1078","Passer domesticus",1293,"Passer domesticus","PADOM05","","Haemoproteus","Passer domesticus","Passer_domesticus","yes","Passer domesticus","PADOM05 Passer domesticus","Passer domesticus","Passeriformes"
"1079","Passer domesticus",1290,"Passer domesticus","SGS1","","Plasmodium","Passer domesticus","Passer_domesticus","yes","Passer domesticus","SGS1 Passer domesticus","Passer domesticus","Passeriformes"
"1080","Passer domesticus",1295,"Passer domesticus","PADOM09","P11","Plasmodium","Passer domesticus","Passer_domesticus","yes","Passer domesticus","PADOM09 Passer domesticus","Passer domesticus","Passeriformes"
"1081","Passer domesticus",1296,"Passer domesticus","GRW04","P15","Plasmodium","Passer domesticus","Passer_domesticus","yes","Passer domesticus","GRW04 Passer domesticus","Passer domesticus","Passeriformes"
"1082","Passer domesticus",1297,"Passer domesticus","PAHIS1","","Haemoproteus","Passer domesticus","Passer_domesticus","yes","Passer domesticus","PAHIS1 Passer domesticus","Passer domesticus","Passeriformes"
"1083","Passer domesticus",1294,"Passer domesticus","PADOM28","","Plasmodium","Passer domesticus","Passer_domesticus","yes","Passer domesticus","PADOM28 Passer domesticus","Passer domesticus","Passeriformes"
"1084","Passer domesticus",1286,"Passer domesticus","SEIAUR01","P1","Plasmodium","Passer domesticus","Passer_domesticus","yes","Passer domesticus","SEIAUR01 Passer domesticus","Passer domesticus","Passeriformes"
"1085","Passer domesticus",1300,"Passer domesticus","PADOM11","","Plasmodium","Passer domesticus","Passer_domesticus","yes","Passer domesticus","PADOM11 Passer domesticus","Passer domesticus","Passeriformes"
"1086","Passer domesticus",1301,"Passer domesticus","RECOB3","","Leucocytozoon","Passer domesticus","Passer_domesticus","yes","Passer domesticus","RECOB3 Passer domesticus","Passer domesticus","Passeriformes"
"1087","Passer domesticus",1302,"Passer domesticus","PADOM03","","Haemoproteus","Passer domesticus","Passer_domesticus","yes","Passer domesticus","PADOM03 Passer domesticus","Passer domesticus","Passeriformes"
"1088","Passer domesticus",1303,"Passer domesticus","GRW11","","Plasmodium","Passer domesticus","Passer_domesticus","yes","Passer domesticus","GRW11 Passer domesticus","Passer domesticus","Passeriformes"
"1089","Passer domesticus",1304,"Passer domesticus","COLL1","","Plasmodium","Passer domesticus","Passer_domesticus","yes","Passer domesticus","COLL1 Passer domesticus","Passer domesticus","Passeriformes"
"1090","Passer domesticus",1305,"Passer domesticus","GRW06","","Plasmodium","Passer domesticus","Passer_domesticus","yes","Passer domesticus","GRW06 Passer domesticus","Passer domesticus","Passeriformes"
"1091","Passer domesticus",1306,"Passer domesticus","DELURB4","","Plasmodium","Passer domesticus","Passer_domesticus","yes","Passer domesticus","DELURB4 Passer domesticus","Passer domesticus","Passeriformes"
"1092","Passer domesticus",1307,"Passer domesticus","TURDUS1","","Plasmodium","Passer domesticus","Passer_domesticus","yes","Passer domesticus","TURDUS1 Passer domesticus","Passer domesticus","Passeriformes"
