"","tip","lineages","alt_lineages","Species3","Family3","Order3","Total.individuals","Female","Male","Unknown","Complete.measures","Beak.Length_Culmen","Beak.Length_Nares","Beak.Width","Beak.Depth","Tarsus.Length","Wing.Length","Kipps.Distance","Secondary1","Hand-Wing.Index","Tail.Length","Mass","Mass.Source","Mass.Refs.Other","Inference","Traits.inferred","Reference.species","Habitat","Habitat.Density","Migration","Trophic.Level","Trophic.Niche","Primary.Lifestyle","Min.Latitude","Max.Latitude","Centroid.Latitude","Centroid.Longitude","Range.Size","Species.Status","WJSpecID","Scientific","TipLabel","PatchClade","Hackett_FineClades","Hackett_CoarseClades","English","FileName","X2010.IUCN.Red.List.category","Taxo","BLFamilyLatin","BLFamilyEnglish","FamSequID","IOCOrder","PassNonPass","OscSubOsc","urban","humanDisturbed"
"330","Petroica macrocephala","SYAT05","","Petroica macrocephala","Petroicidae","Passeriformes",4,2,2,0,4,11.7,6.7,2.9,2.9,22.2,74.2,17.2,57.1,23.2,54,11.79,"Dunning","NA","NO","NA","NA","Forest","1","1","Carnivore","Invertivore","Insessorial","-50.93","-34.97","-41.87","172.19993539999999","203488.86","Extant",7636,"Petroica macrocephala","Petroica_macrocephala","Petroicidae","Australasian Robins","Australasian Robins","Tomtit","bow07636","LC","BL3","Petroicidae","Australasian robins",150,"PASSERIFORMES","PASSERIFORMES","Passeri","1","1"
"331","Phaeomyias murina","PHPAT01","PHPAT01","Phaeomyias murina","Tyrannidae","Passeriformes",30,8,6,16,7,11.1,6.3,4,3.2,18.7,55,8.5,46.2,15.4,51.2,10,"Dunning","NA","NO","NA","NA","Shrubland","2","1","Omnivore","Invertivore","Insessorial","-30.37","12.46","-8","-57.044517849999998","10817801.09","Extant",5850,"Phaeomyias murina","Phaeomyias_murina","TitTyranRest","Tyrant-Flycatchers, Cotingas, Allies","Tyrant-Flycatchers, Cotingas, Allies","Mouse-coloured Tyrannulet","bow05850","LC","BL3","Tyrannidae","Tyrant-flycatchers",105,"PASSERIFORMES","PASSERIFORMES","Tyranni","1","1"
"332","Phedina borbonica","GRW09","P_PV12","Phedina borbonica","Hirundinidae","Passeriformes",5,2,3,0,4,11.3,6.2,4,3,12.5,113,57.8,54.4,51.5,58.5,22.18,"Dunning","NA","NO","NA","NA","Forest","3","2","Carnivore","Invertivore","Aerial","-25.61","-11.95","-19.399999999999999","46.770794520000003","595253.94999999995","Extant",10063,"Phedina borbonica","Phedina_borbonica","S6","Swallows, Martins","Swallows, Martins","Mascarene Martin","bow10063","LC","BL3","Hirundinidae","Swallows and martins",156,"PASSERIFORMES","PASSERIFORMES","Passeri","0","1"
"333","Pheucticus chrysogaster","PHEMEL02","","Pheucticus chrysogaster","Cardinalidae","Passeriformes",12,5,7,0,4,22.8,16.1,10.5,15.2,25,106.5,22.4,83.8,21.1,83.1,55.8,"Dunning","NA","NO","NA","NA","Forest","2","1","Omnivore","Omnivore","Insessorial","-17.670000000000002","11.16","-8.35","-76.434121169999997","537171.30000000005","Extant",13272,"Pheucticus chrysogaster","Pheucticus_chrysogaster","P12","Cardinals, Allies","Cardinals, Allies","Golden-bellied Grosbeak","bow13272","LC","BL3","Cardinalidae","Grosbeaks, saltators and allies",194,"PASSERIFORMES","PASSERIFORMES","Passeri","1","1"
"334","Pheucticus ludovicianus","WW3, PHELUD01, PADOM11, DUMCAR01","","Pheucticus ludovicianus","Cardinalidae","Passeriformes",47,25,21,1,10,18.6,11.8,8.8,11.8,21.6,101.3,27.4,75.8,26.5,74.6,42,"Dunning","NA","NO","NA","NA","Forest","2","3","Herbivore","Omnivore","Insessorial","33.979999999999997","63.06","47.76","-96.179003929999993","3980871.24","Extant",13275,"Pheucticus ludovicianus","Pheucticus_ludovicianus","P12","Cardinals, Allies","Cardinals, Allies","Rose-breasted Grosbeak","bow13275","LC","BL3","Cardinalidae","Grosbeaks, saltators and allies",194,"PASSERIFORMES","PASSERIFORMES","Passeri","0","1"
"335","Pheucticus melanocephalus","PHEMEL02","BHGR_CA_ELW_1H","Pheucticus melanocephalus","Cardinalidae","Passeriformes",17,8,9,0,10,19.1,13,9.1,12.1,22.9,100.5,24.3,76,24.2,72.8,47.13,"Dunning","NA","NO","NA","NA","Forest","2","3","Carnivore","Invertivore","Insessorial","16.29","51.51","39.119999999999997","-109.9491075","4524419.42","Extant",13276,"Pheucticus melanocephalus","Pheucticus_melanocephalus","P12","Cardinals, Allies","Cardinals, Allies","Black-headed Grosbeak","bow13276","LC","BL3","Cardinalidae","Grosbeaks, saltators and allies",194,"PASSERIFORMES","PASSERIFORMES","Passeri","0","0"
"336","Philepitta castanea","GRW04, GRW09","P_Mosquito_132, P_PV12","Philepitta castanea","Philepittidae","Passeriformes",7,3,4,0,4,19.4,11.6,5.2,5.2,21.4,77.5,11.9,63.8,15.9,42.2,35.4,"Dunning","NA","NO","NA","NA","Forest","1","1","Herbivore","Frugivore","Insessorial","-24.99","-13.36","-17.760000000000002","48.639432339999999","46337.01","Extant",5727,"Philepitta castanea","Philepitta_castanea","EurylaimidaePittidae","Broadbills, Pittas, Asities, Allies","Broadbills, Pittas, Asities, Allies","Velvet Asity","bow05727","LC","BL3","Philepittidae","Asities",100,"PASSERIFORMES","PASSERIFORMES","Tyranni","0","1"
"337","Philesturnus carunculatus","GRW06, BELL01","LIN1","Philesturnus carunculatus","Callaeatidae","Passeriformes",7,1,4,2,4,37,22.4,5.5,8.2,40,96.7,11.2,87.1,11.4,89.4,74.72,"Dunning","NA","NO","NA","NA","Forest","1","1","Carnivore","Invertivore","Generalist","-47.22","-35.89","-38.82","174.26550080000001","99.32","Extant",8736,"Philesturnus carunculatus","Philesturnus_carunculatus","CC1","Berrypeckers, Satinbirds, Allies","Berrypeckers, Satinbirds, Allies","Saddleback","bow08736","NT","BL3","Callaeatidae","Wattled crows",125,"PASSERIFORMES","PASSERIFORMES","Passeri","0","0"
"338","Phlegopsis nigromaculata","PHLNIG05, THAMAE01, AUTPAR01, PHLNIG03","","Phlegopsis nigromaculata","Thamnophilidae","Passeriformes",16,5,7,4,8,21.1,11.6,4.7,5.7,30.8,86.8,9.7,78,11.1,57.6,45.24,"Dunning","NA","NO","NA","NA","Forest","1","2","Carnivore","Invertivore","Insessorial","-17.79","3.49","-6.92","-62.913164369999997","3887704.81","Extant",6614,"Phlegopsis nigromaculata","Phlegopsis_nigromaculata","Thamnophilidae","Antbirds","Antbirds","Black-spotted Bare-eye","bow06614","LC","BL3","Thamnophilidae","Antbirds",106,"PASSERIFORMES","PASSERIFORMES","Tyranni","0","0"
"339","Phoenicurus moussieri","SGS1","H011","Phoenicurus moussieri","Muscicapidae","Passeriformes",4,2,2,0,4,13.5,7.8,3,2.8,23.2,64,10,54,15.6,50.5,14.9,"Dunning","NA","NO","NA","NA","Shrubland","2","1","Carnivore","Invertivore","Insessorial","28.09","37.35","33.21","0.544644821","1093554.1299999999","Extant",9296,"Phoenicurus moussieri","Phoenicurus_moussieri","M6","Chats, Old World Flycatchers","Thrushes, Dippers, Chats, Old World Flycatchers","Moussier's Redstart","bow09296","LC","BL3","Muscicapidae","Chats and Old World flycatchers",167,"PASSERIFORMES","PASSERIFORMES","Passeri","0","1"
"340","Phoenicurus ochruros","GRW11, SGS1","H010, H011","Phoenicurus ochruros","Muscicapidae","Passeriformes",22,11,11,0,4,15.4,8.1,2.8,2.9,22.4,83.1,19.2,64.1,23.1,60.4,16.5,"Dunning","NA","NO","NA","NA","Rock","3","2","Omnivore","Invertivore","Insessorial","25.57","61.51","42.46","61.961406169999997","13764225.49","Extant",9291,"Phoenicurus ochruros","Phoenicurus_ochruros","M6","Chats, Old World Flycatchers","Thrushes, Dippers, Chats, Old World Flycatchers","Black Redstart","bow09291","LC","BL3","Muscicapidae","Chats and Old World flycatchers",167,"PASSERIFORMES","PASSERIFORMES","Passeri","1","1"
"341","Phoenicurus phoenicurus","PHSIB1, RS1, SFC8, SGS1","H027","Phoenicurus phoenicurus","Muscicapidae","Passeriformes",17,8,9,0,4,13.9,7.8,3.3,3.4,21.6,77.9,20.2,58.1,25.8,58,14.59,"Dunning","NA","NO","NA","NA","Woodland","1","3","Carnivore","Invertivore","Insessorial","27.7","70.78","53.91","48.625384070000003","14485113.51","Extant",9292,"Phoenicurus phoenicurus","Phoenicurus_phoenicurus","M6","Chats, Old World Flycatchers","Thrushes, Dippers, Chats, Old World Flycatchers","Common Redstart","bow09292","LC","BL3","Muscicapidae","Chats and Old World flycatchers",167,"PASSERIFORMES","PASSERIFORMES","Passeri","1","1"
"342","Phrygilus atriceps","PHRFRU02, PHRFRU07, PHRFRU09, PHRFRU05, ZOCAP17, OCHOEN01","H08, H41, H43, H31, H03,H05,H45, H28","Phrygilus atriceps","Emberizidae","Passeriformes",5,2,3,0,4,17.9,11.3,6.1,7.7,26,94.4,20.2,72.2,21.9,68.2,24.3,"Dunning","NA","NO","NA","NA","Shrubland","2","1","Omnivore","Granivore","Terrestrial","-29.74","-14.88","-21.12","-67.75719789","526947.19999999995","Extant",13086,"Phrygilus atriceps","Phrygilus_atriceps","P13P14P16","Tanagers II, Flowerpiercers, Conebills, Seedeaters, Warbling-finches, Allies","Tanagers, Flowerpiercers, Conebills, Seedeaters, Warbling-finches, Grosbeaks, Saltators, Allies","Black-hooded Sierra-finch","bow13086","LC","BL3","Emberizidae","Buntings, American sparrows and allies",192,"PASSERIFORMES","PASSERIFORMES","Passeri","0","0"
"343","Phrygilus gayi","PHRPAT01","H02","Phrygilus gayi","Emberizidae","Passeriformes",5,1,3,1,4,14.1,9.5,5.9,7.5,19.8,82,17.1,63.3,21.2,67,25.59,"Dunning","NA","NO","NA","NA","Shrubland","2","1","Herbivore","Granivore","Terrestrial","-54.44","-25.03","-40.29","-70.132434770000003","845438.93","Extant",13088,"Phrygilus gayi","Phrygilus_gayi","P13P14P16","Tanagers II, Flowerpiercers, Conebills, Seedeaters, Warbling-finches, Allies","Tanagers, Flowerpiercers, Conebills, Seedeaters, Warbling-finches, Grosbeaks, Saltators, Allies","Grey-hooded Sierra-finch","bow13088","LC","BL3","Emberizidae","Buntings, American sparrows and allies",192,"PASSERIFORMES","PASSERIFORMES","Passeri","0","0"
"344","Phrygilus patagonicus","PHRPAT01","","Phrygilus patagonicus","Emberizidae","Passeriformes",5,2,3,0,4,14.3,10,5.5,6.9,21.8,73.8,14.7,57.5,20.4,58.8,22.6,"Dunning","NA","NO","NA","NA","Forest","2","1","Herbivore","Granivore","Terrestrial","-55.98","-34.22","-46","-72.093144550000005","537213.69999999995","Extant",13089,"Phrygilus patagonicus","Phrygilus_patagonicus","P13P14P16","Tanagers II, Flowerpiercers, Conebills, Seedeaters, Warbling-finches, Allies","Tanagers, Flowerpiercers, Conebills, Seedeaters, Warbling-finches, Grosbeaks, Saltators, Allies","Patagonian Sierra-finch","bow13089","LC","BL3","Emberizidae","Buntings, American sparrows and allies",192,"PASSERIFORMES","PASSERIFORMES","Passeri","0","0"
"345","Phyllastrephus icterinus","ANLAT04","WA17","Phyllastrephus icterinus","Pycnonotidae","Passeriformes",23,3,2,18,8,18.1,11.1,4.5,4.3,19.7,72.9,8.1,66.4,10.7,67.6,18.9,"Dunning","NA","NO","NA","NA","Forest","1","1","Omnivore","Invertivore","Insessorial","-6.92","8.84","1.23","14.28949263","2473953.7200000002","Extant",10289,"Phyllastrephus icterinus","Phyllastrephus_icterinus","S9","Bulbuls, Allies","Bulbuls, Allies","Icterine Greenbul","bow10289","LC","BL3","Pycnonotidae","Bulbuls",160,"PASSERIFORMES","PASSERIFORMES","Passeri","0","0"
"346","Phylloscopus borealis","BT1","","Phylloscopus borealis","Sylviidae","Passeriformes",10,5,5,0,4,13.5,8.8,3.1,3.1,17.9,66.2,17,48.9,25.8,47,10.89,"Dunning","NA","NO","NA","NA","Forest","1","3","Carnivore","Invertivore","Insessorial","31","72.08","61.04","96.437941199999997","14062772.33","Extant",10958,"Phylloscopus borealis","Phylloscopus_borealis","S7S8","Leaf-Warblers, Bush-Warblers, Long-tailed Tits","Leaf-Warblers, Bush-Warblers, Long-tailed Tits","Arctic Warbler","bow10958","LC","BL3","Sylviidae","Old World warblers",161,"PASSERIFORMES","PASSERIFORMES","Passeri","0","1"
"347","Phylloscopus canariensis","REB11, LK06","","Phylloscopus canariensis","Sylviidae","Passeriformes",5,2,3,0,4,11.7,6.2,2.4,2.3,20.2,51.8,7.4,44.9,14.1,49,7.3,"Updated_literature","Dunning (2021)","NO","NA","NA","Forest","2","1","Carnivore","Invertivore","Insessorial","27.64","28.85","28.19","-16.577272619999999","4943.1000000000004","Extant",20026,"Phylloscopus canariensis","Phylloscopus_canariensis","S7S8","Leaf-Warblers, Bush-Warblers, Long-tailed Tits","Leaf-Warblers, Bush-Warblers, Long-tailed Tits","Canary Islands Chiffchaff","bow20026","LC","BL3","Sylviidae","Old World warblers",161,"PASSERIFORMES","PASSERIFORMES","Passeri","0","1"
"348","Phylloscopus collybita","BT1, SYBOR02, PARUS1, SFC8, PHSIB1, WW2","H022","Phylloscopus collybita","Sylviidae","Passeriformes",17,8,9,0,4,11.6,6,2.3,2.2,19.7,58.8,10.8,47.7,18.4,48.5,8.3,"Dunning","NA","NO","NA","NA","Forest","1","3","Carnivore","Invertivore","Insessorial","35.32","72.319999999999993","58.34","69.529649879999994","16540252.02","Extant",10929,"Phylloscopus collybita","Phylloscopus_collybita","S7S8","Leaf-Warblers, Bush-Warblers, Long-tailed Tits","Leaf-Warblers, Bush-Warblers, Long-tailed Tits","Common Chiffchaff","bow10929","LC","BL3","Sylviidae","Old World warblers",161,"PASSERIFORMES","PASSERIFORMES","Passeri","0","1"
"349","Phylloscopus humei","CWT4, GW1, CXPIP11, ARAMAG01, HLW1, GW5, PHSIB1","HAE3, HAE4, PLA1, PLA2, HAE8, HAE2","Phylloscopus humei","Sylviidae","Passeriformes",5,2,3,0,4,10,5.4,2.4,2.1,17.5,54.6,13,40.5,24.8,39.6,6,"Dunning","NA","NO","NA","NA","Forest","1","3","Carnivore","Invertivore","Insessorial","25.48","53.58","40.75","92.407549770000003","3694487.56","Extant",10957,"Phylloscopus humei","Phylloscopus_humei","S7S8","Leaf-Warblers, Bush-Warblers, Long-tailed Tits","Leaf-Warblers, Bush-Warblers, Long-tailed Tits","Hume's Leaf-warbler","bow10957","LC","BL3","Sylviidae","Old World warblers",161,"PASSERIFORMES","PASSERIFORMES","Passeri","0","1"
"350","Phylloscopus ibericus","SFC8","","Phylloscopus ibericus","Sylviidae","Passeriformes",8,3,5,0,4,12.4,6.2,2.4,2.3,19.2,58.8,12,46.6,20.4,46.8,8.3,"Dunning","NA","NO","NA","NA","Forest","2","3","Carnivore","Invertivore","Insessorial","34.229999999999997","43.79","40.01","-4.8943155310000002","280602.15000000002","Extant",20025,"Phylloscopus ibericus","Phylloscopus_ibericus","S7S8","Leaf-Warblers, Bush-Warblers, Long-tailed Tits","Leaf-Warblers, Bush-Warblers, Long-tailed Tits","Iberian Chiffchaff","bow20025","LC","BL3","Sylviidae","Old World warblers",161,"PASSERIFORMES","PASSERIFORMES","Passeri","0","0"
"351","Phylloscopus inornatus","HLW1","EMEL03","Phylloscopus inornatus","Sylviidae","Passeriformes",5,2,3,0,4,9.9,5.3,2.5,2.3,16.8,58.4,11.3,48.2,19,37.8,6.59,"Dunning","NA","NO","NA","NA","Woodland","1","3","Carnivore","Invertivore","Insessorial","40.130000000000003","70.8","59.91","114.0409851","10713136.25","Extant",10956,"Phylloscopus inornatus","Phylloscopus_inornatus","S7S8","Leaf-Warblers, Bush-Warblers, Long-tailed Tits","Leaf-Warblers, Bush-Warblers, Long-tailed Tits","Inornate Warbler","bow10956","LC","BL3","Sylviidae","Old World warblers",161,"PASSERIFORMES","PASSERIFORMES","Passeri","0","1"
"352","Phylloscopus sibilatrix","PHSIB1, PHSIB2","","Phylloscopus sibilatrix","Sylviidae","Passeriformes",18,8,10,0,4,13.2,6.7,2.8,2.8,18,75.8,23.3,52.3,30.9,50.7,9.2,"Dunning","NA","NO","NA","NA","Forest","1","3","Carnivore","Invertivore","Insessorial","38.840000000000003","69.08","54.15","28.42973258","6359810.96","Extant",10941,"Phylloscopus sibilatrix","Phylloscopus_sibilatrix","S7S8","Leaf-Warblers, Bush-Warblers, Long-tailed Tits","Leaf-Warblers, Bush-Warblers, Long-tailed Tits","Wood Warbler","bow10941","LC","BL3","Sylviidae","Old World warblers",161,"PASSERIFORMES","PASSERIFORMES","Passeri","0","0"
"353","Phylloscopus trochiloides","GW1, CXPIP11, ORW1, LCLW1","PLA1, PLA5, HAE7","Phylloscopus trochiloides","Sylviidae","Passeriformes",16,6,10,0,12,11.6,6.4,3,2.6,18.1,60.6,12.1,48.4,20,48.2,8.05,"Dunning","NA","NO","NA","NA","Forest","1","3","Carnivore","Invertivore","Insessorial","26.83","68.55","50.87","83.365785349999996","13103240.810000001","Extant",10959,"Phylloscopus trochiloides","Phylloscopus_trochiloides","S7S8","Leaf-Warblers, Bush-Warblers, Long-tailed Tits","Leaf-Warblers, Bush-Warblers, Long-tailed Tits","Greenish Warbler","bow10959","LC","BL3","Sylviidae","Old World warblers",161,"PASSERIFORMES","PASSERIFORMES","Passeri","0","1"
"354","Phylloscopus trochilus","WW6, WW4, PHSIB1, PARUS1, BT1, SFC8, GRW02, BT2, WW1, WW2, WW3","","Phylloscopus trochilus","Sylviidae","Passeriformes",28,14,13,1,7,12.8,6.6,2.6,2.6,19.3,65.9,17.1,48.8,25.9,52.3,8.7,"Dunning","NA","NO","NA","NA","Forest","1","3","Carnivore","Invertivore","Insessorial","41.17","72.319999999999993","60.53","74.922331249999999","15839222.41","Extant",10927,"Phylloscopus trochilus","Phylloscopus_trochilus","S7S8","Leaf-Warblers, Bush-Warblers, Long-tailed Tits","Leaf-Warblers, Bush-Warblers, Long-tailed Tits","Willow Warbler","bow10927","LC","BL3","Sylviidae","Old World warblers",161,"PASSERIFORMES","PASSERIFORMES","Passeri","0","1"
"355","Phytotoma rara","DIUDIU06, PHYRAR01","","Phytotoma rara","Cotingidae","Passeriformes",5,2,3,0,4,17.6,10.2,7.7,8.6,24.4,88.9,15.1,73,17.1,79.6,47,"Dunning","NA","NO","NA","NA","Shrubland","2","1","Herbivore","Herbivore terrestrial","Insessorial","-53.31","-27.29","-41.84","-71.821649519999994","478077.69","Extant",6270,"Phytotoma rara","Phytotoma_rara","Cotingidae","Cotingas","Cotingas","Rufous-tailed Plantcutter","bow06270","LC","BL3","Cotingidae","Cotingas",104,"PASSERIFORMES","PASSERIFORMES","Tyranni","0","1"
"356","Phytotoma rutila","PHYRUT01","H61","Phytotoma rutila","Cotingidae","Passeriformes",5,2,3,0,4,15.5,8.8,6.4,7.1,22.2,86.5,14.7,72,16.9,90.6,40.5,"Dunning","NA","NO","NA","NA","Shrubland","2","1","Herbivore","Herbivore terrestrial","Insessorial","-43.96","-16.09","-31.76","-63.023775260000001","1756370.23","Extant",6269,"Phytotoma rutila","Phytotoma_rutila","Cotingidae","Cotingas","Cotingas","White-tipped Plantcutter","bow06269","LC","BL3","Cotingidae","Cotingas",104,"PASSERIFORMES","PASSERIFORMES","Tyranni","0","1"
"357","Pica pica","SGS1, PICPIC01","Cc-Pp_P","Pica pica","Corvidae","Passeriformes",24,9,15,0,4,40.8,26.1,12.3,13.7,49,193.2,44.6,149.9,22.9,239.6,217.48,"Dunning","NA","NO","NA","NA","Human Modified","3","1","Omnivore","Omnivore","Terrestrial","14.97","71.19","48.69","71.045317569999995","32086533.079999998","Extant",8057,"Pica pica","Pica_pica","CC8","Shrikes, Monarchs, Drongos, Fantails, Birds Of Paradise, Crows, Jays, Allies","Cuckoo-Shrikes, Helmetshrikes, Shrike-Flycatchers, Vangas, Whipbirds, Shrike-Thrushes, Whistlers, Shrikes, Monarchs, Vireos, Orioles, Drongos, Fantails, Birds Of Paradise, Crows, Jays, Allies","Black-billed Magpie","bow08057","LC","BL3","Corvidae","Crows and jays",147,"PASSERIFORMES","PASSERIFORMES","Passeri","1","1"
"358","Pipilo maculatus","SEIAUR01, PIPMAC03, PIPMAC01, BAEBIC02","SPTO_CA_ELW_6P, SOSP_CA3P","Pipilo maculatus","Emberizidae","Passeriformes",14,6,8,0,13,17.2,10.3,5.9,8,27.9,84.3,11.8,74,13.7,97.6,39.28,"Dunning","NA","NO","NA","NA","Forest","2","2","Omnivore","Omnivore","Generalist","14.26","54.19","41.82","-112.1049271","3630946.41","Extant",12601,"Pipilo maculatus","Pipilo_maculatus","P20b","Buntings, American Sparrows, Brush-Finches","New World Warblers, New World blackbirds, Buntings, American Sparrows, Allies","Spotted Towhee","bow12601","LC","BL3","Emberizidae","Buntings, American sparrows and allies",192,"PASSERIFORMES","PASSERIFORMES","Passeri","0","1"
"359","Pipra fasciicauda","LEPCOR04, DENPET03","","Pipra fasciicauda","Pipridae","Passeriformes",122,15,57,50,10,14,7.3,4.1,4,16,63.7,12.7,50.9,20,29.8,15.9,"Dunning","NA","NO","NA","NA","Forest","1","1","Herbivore","Frugivore","Insessorial","-26.93","-3.2","-13.45","-57.92235762","4779358.8","Extant",6337,"Pipra fasciicauda","Pipra_fasciicauda","Pipridae","Manakins","Manakins","Band-tailed Manakin","bow06337","LC","BL3","Pipridae","Manakins",103,"PASSERIFORMES","PASSERIFORMES","Tyranni","0","0"
"360","Pipra pipra","CYCYA01","","Pipra pipra","Pipridae","Passeriformes",14,6,8,0,4,12,6.6,4.4,4.1,14.1,62,10.6,51,17.3,26.6,11.11,"Dunning","NA","NO","NA","NA","Forest","1","1","Omnivore","Frugivore","Insessorial","-22.99","11.05","-1.7","-61.992852929999998","4953783.66","Extant",6344,"Pipra pipra","Pipra_pipra","Pipridae","Manakins","Manakins","White-crowned Manakin","bow06344","LC","BL3","Pipridae","Manakins",103,"PASSERIFORMES","PASSERIFORMES","Tyranni","0","0"
"361","Pipra rubrocapilla","TACRUB01, GLYSPI06, LEPCOR03","","Pipra rubrocapilla","Pipridae","Passeriformes",54,20,33,1,4,10.4,6,3.8,4.1,12.6,61.2,11.5,47,19.7,31.4,12,"Dunning","NA","NO","NA","NA","Forest","1","1","Herbivore","Frugivore","Insessorial","-23.01","-0.1","-7.87","-57.791870789999997","3391760.24","Extant",6341,"Pipra rubrocapilla","Pipra_rubrocapilla","Pipridae","Manakins","Manakins","Red-headed Manakin","bow06341","LC","BL3","Pipridae","Manakins",103,"PASSERIFORMES","PASSERIFORMES","Tyranni","0","0"
"362","Pipreola arcuata","PIPARC03","PIPARC04","Pipreola arcuata","Cotingidae","Passeriformes",27,10,17,0,4,24.8,10.2,6.2,6.5,28.1,123.4,23.1,100,18.7,98.8,118,"Dunning","NA","NO","NA","NA","Forest","1","1","Herbivore","Frugivore","Insessorial","-17.93","10.92","-3.81","-74.190365490000005","259332.07","Extant",6274,"Pipreola arcuata","Pipreola_arcuata","Cotingidae","Cotingas","Cotingas","Barred Fruiteater","bow06274","LC","BL3","Cotingidae","Cotingas",104,"PASSERIFORMES","PASSERIFORMES","Tyranni","0","0"
"363","Pipreola riefferii","MONNIG01","","Pipreola riefferii","Cotingidae","Passeriformes",26,12,13,1,4,16.6,7.6,5.2,4.8,22.3,88.7,15,73.8,17.2,73.5,49.3,"Dunning","NA","NO","NA","NA","Forest","1","1","Herbivore","Frugivore","Insessorial","-9.93","10.88","2.08","-75.489757549999993","257255.05","Extant",6272,"Pipreola riefferii","Pipreola_riefferii","Cotingidae","Cotingas","Cotingas","Green-and-black Fruiteater","bow06272","LC","BL3","Cotingidae","Cotingas",104,"PASSERIFORMES","PASSERIFORMES","Tyranni","0","0"
"364","Piranga flava","SETGRA02, PIRFLA01, COLBF21, PIRFLA02, SETAUD30, PACPEC02, PIRLUD03","","Piranga flava","Cardinalidae","Passeriformes",16,7,9,0,4,19.2,14.8,8.5,9.5,21,93.6,22.8,71.3,24.2,74.5,37.7,"Dunning","NA","NO","NA","NA","Forest","2","2","Carnivore","Invertivore","Insessorial","-35.96","3.76","-20.41","-54.054630809999999","5776535.1699999999","Extant",12908,"Piranga flava","Piranga_flava","P12","Cardinals, Allies","Cardinals, Allies","Hepatic Tanager","bow12908","LC","BL3","Cardinalidae","Grosbeaks, saltators and allies",194,"PASSERIFORMES","PASSERIFORMES","Passeri","0","1"
